# Acquisizione Analog Discovery 2
# Timestamp 2025-10-02 11:39:05
# time	ch1	ch2
-2.130000000000000003e-04	-1.013869293876816097e-01	-1.308914089955412474e-03
-2.120000000000000031e-04	-4.246426753915345798e-02	6.148488838438589954e-03
-2.109999999999999788e-04	-7.929093119448354932e-02	2.106329469522659481e-02
-2.099999999999999816e-04	-3.141626844255443474e-02	6.148488838438589954e-03
-2.089999999999999844e-04	-2.036826934595540456e-02	4.343550348040860209e-02
-2.079999999999999872e-04	9.093061578308667819e-03	2.419787374241588740e-03
-2.069999999999999900e-04	2.750639340597371349e-02	1.360589176683259238e-02
-2.059999999999999928e-04	5.328505796470477812e-02	9.877190302635591168e-03
-2.049999999999999956e-04	4.591972523363875569e-02	9.877190302635591168e-03
-2.039999999999999984e-04	7.906372252343583928e-02	2.479199615942359602e-02
-2.030000000000000012e-04	1.195730525442989384e-01	1.733459323102959360e-02
-2.020000000000000040e-04	1.232557189098319461e-01	6.148488838438589954e-03
-2.009999999999999797e-04	1.490343834685630142e-01	9.877190302635591168e-03
-1.999999999999999825e-04	1.784957143928270762e-01	1.360589176683259238e-02
-1.989999999999999853e-04	1.711303816617610607e-01	2.479199615942359602e-02
-1.979999999999999881e-04	1.969090462204921288e-01	-8.766317018349414902e-03
-1.969999999999999909e-04	2.226877107792231969e-01	9.877190302635591168e-03
-1.959999999999999937e-04	2.558317080690202805e-01	1.733459323102959360e-02
-1.949999999999999965e-04	2.595143744345532744e-01	2.852069762362059724e-02
-1.939999999999999993e-04	2.926583717243503857e-01	-1.995242141094041854e-02
-1.930000000000000021e-04	3.147543699175484044e-01	2.106329469522659481e-02
-1.920000000000000049e-04	3.405330344762794725e-01	1.360589176683259238e-02
-1.909999999999999806e-04	3.478983672073455158e-01	2.419787374241588740e-03
-1.899999999999999834e-04	3.515810335728785097e-01	6.148488838438589954e-03
-1.889999999999999862e-04	3.736770317660765839e-01	6.148488838438589954e-03
-1.879999999999999890e-04	4.141863617869396830e-01	6.148488838438589954e-03
-1.869999999999999917e-04	4.399650263456707511e-01	-1.308914089955412474e-03
-1.859999999999999945e-04	4.473303590767367388e-01	9.877190302635591168e-03
-1.849999999999999973e-04	4.731090236354678069e-01	1.360589176683259238e-02
-1.840000000000000001e-04	4.988876881941988750e-01	-1.995242141094041854e-02
-1.830000000000000029e-04	5.246663527529298321e-01	-1.308914089955412474e-03
-1.819999999999999786e-04	5.173010200218639554e-01	6.148488838438589954e-03
-1.809999999999999814e-04	5.430796845805949680e-01	-1.308914089955412474e-03
-1.799999999999999842e-04	5.651756827737930422e-01	-1.249501848254641612e-02
-1.789999999999999870e-04	6.020023464291230919e-01	1.360589176683259238e-02
-1.779999999999999898e-04	5.946370136980572152e-01	2.419787374241588740e-03
-1.769999999999999926e-04	6.351463437189202033e-01	9.877190302635591168e-03
-1.759999999999999954e-04	6.572423419121182775e-01	6.148488838438589954e-03
-1.749999999999999982e-04	6.867036728363822284e-01	1.360589176683259238e-02
-1.740000000000000010e-04	6.940690055674483272e-01	6.148488838438589954e-03
-1.730000000000000038e-04	7.235303364917125002e-01	2.479199615942359602e-02
-1.719999999999999795e-04	7.419436683193774140e-01	1.733459323102959360e-02
-1.709999999999999823e-04	7.493090010504435128e-01	9.877190302635591168e-03
-1.699999999999999851e-04	7.787703319747074637e-01	1.360589176683259238e-02
-1.689999999999999879e-04	7.898183310713065008e-01	1.360589176683259238e-02
-1.679999999999999907e-04	7.971836638023725996e-01	1.733459323102959360e-02
-1.669999999999999935e-04	8.082316628989716367e-01	9.877190302635591168e-03
-1.659999999999999963e-04	8.634716583819668223e-01	2.479199615942359602e-02
-1.649999999999999991e-04	8.782023238440987978e-01	-1.995242141094041854e-02
-1.640000000000000019e-04	9.076636547683629708e-01	9.877190302635591168e-03
-1.630000000000000047e-04	9.113463211338959091e-01	2.419787374241588740e-03
-1.619999999999999804e-04	9.408076520581598601e-01	1.733459323102959360e-02
-1.609999999999999832e-04	9.665863166168910947e-01	1.733459323102959360e-02
-1.599999999999999860e-04	9.629036502513579343e-01	-8.766317018349414902e-03
-1.589999999999999888e-04	1.010778313003287021e+00	2.419787374241588740e-03
-1.579999999999999916e-04	1.014460979368820182e+00	2.106329469522659481e-02
-1.569999999999999944e-04	-9.668135252879386243e-01	-5.037615554152413688e-03
-1.559999999999999972e-04	-9.631308589224056860e-01	-1.308914089955412474e-03
-1.550000000000000000e-04	-9.594481925568727476e-01	-1.622371994674341733e-02
-1.540000000000000028e-04	-9.189388625360095375e-01	-8.766317018349414902e-03
-1.530000000000000056e-04	-9.042081970738775620e-01	-5.037615554152413688e-03
-1.519999999999999813e-04	-8.821121988806794878e-01	-1.622371994674341733e-02
-1.509999999999999841e-04	-8.673815334185475123e-01	-5.037615554152413688e-03
-1.499999999999999869e-04	-8.526508679564155369e-01	9.877190302635591168e-03
-1.489999999999999897e-04	-8.121415379355523267e-01	1.733459323102959360e-02
